DNA_Base Inside_Mean Inside_SEM Outside_Mean Outside_SEM
251 0.000000 0.000000 0.000000 0.000000
252 0.000000 0.000000 0.000000 0.000000
253 0.000000 0.000000 0.000000 0.000000
254 0.000000 0.000000 0.000000 0.000000
255 0.000000 0.000000 0.000000 0.000000
256 0.000000 0.000000 0.000000 0.000000
257 0.000000 0.000000 0.000000 0.000000
258 0.000000 0.000000 0.000000 0.000000
259 0.000000 0.000000 0.000000 0.000000
260 0.000000 0.000000 0.000000 0.000000
261 0.000000 0.000000 0.000000 0.000000
262 0.000000 0.000000 0.000000 0.000000
263 0.000000 0.000000 0.000000 0.000000
264 0.000000 0.000000 0.000000 0.000000
265 0.000000 0.000000 0.000000 0.000000
266 0.000000 0.000000 0.000000 0.000000
267 0.000000 0.000000 0.000000 0.000000
268 0.000000 0.000000 0.000000 0.000000
269 0.000000 0.000000 0.000000 0.000000
270 0.000000 0.000000 0.000000 0.000000
271 0.000000 0.000000 0.000000 0.000000
272 0.000000 0.000000 0.000000 0.000000
273 0.000000 0.000000 0.000000 0.000000
274 0.000000 0.000000 0.000000 0.000000
275 0.000000 0.000000 0.000000 0.000000
276 0.000000 0.000000 0.000000 0.000000
277 0.000000 0.000000 0.000000 0.000000
278 0.000000 0.000000 0.000000 0.000000
279 0.000000 0.000000 0.000000 0.000000
280 0.000750 0.000750 0.000000 0.000000
281 0.007375 0.007375 0.000000 0.000000
282 0.015000 0.015000 0.000000 0.000000
283 0.043750 0.043750 0.000000 0.000000
284 0.036375 0.036375 0.003125 0.003125
285 0.010625 0.010625 0.016250 0.016250
286 0.000000 0.000000 0.005250 0.005250
287 0.000000 0.000000 0.001250 0.001250
288 0.000000 0.000000 0.000000 0.000000
289 0.000000 0.000000 0.000000 0.000000
290 0.000750 0.000595 0.000000 0.000000
291 0.146500 0.107098 0.000000 0.000000
292 0.680000 0.159179 0.000000 0.000000
293 0.499250 0.176366 0.206500 0.206333
294 0.443125 0.163151 0.199500 0.143776
