DNA_Base Inside_Mean Inside_SEM Outside_Mean Outside_SEM
130 0.002406 0.002365 0.000312 0.000312
131 0.008043 0.007860 0.000103 0.000103
132 0.040110 0.038577 0.001106 0.001052
133 0.064341 0.060483 0.030889 0.028389
134 0.032917 0.031325 0.129578 0.118469
135 0.027574 0.025795 0.139171 0.126536
136 0.000487 0.000483 0.101201 0.091197
137 0.000197 0.000076 0.040460 0.035566
138 0.001819 0.000226 0.016977 0.014355
139 0.009512 0.002363 0.006350 0.005557
140 0.018124 0.002381 0.000319 0.000298
141 0.044773 0.013227 0.000347 0.000161
142 0.102610 0.062841 0.017040 0.008285
143 0.100711 0.077385 0.090333 0.055300
144 0.030570 0.026146 0.166742 0.118514
145 0.005962 0.005311 0.131690 0.097444
146 0.000506 0.000440 0.064625 0.046266
147 0.001516 0.000560 0.031317 0.018068
148 0.071971 0.028828 0.009043 0.003864
149 0.062069 0.017708 0.000309 0.000060
150 0.033517 0.004442 0.000172 0.000123
151 0.015568 0.002224 0.002272 0.001708
152 0.006622 0.001322 0.017624 0.014145
153 0.001125 0.000219 0.054872 0.045285
154 0.000231 0.000206 0.129840 0.109094
155 0.004140 0.003887 0.185497 0.152462
156 0.034842 0.030147 0.120844 0.095938
157 0.043807 0.035236 0.025796 0.019069
158 0.015096 0.010679 0.001000 0.000640
159 0.004125 0.002715 0.000041 0.000041
160 0.004037 0.003463 0.002166 0.002059
161 0.006831 0.006427 0.006597 0.006373
162 0.001675 0.001546 0.023649 0.022889
163 0.000250 0.000250 0.048213 0.046860
164 0.000644 0.000619 0.081783 0.080126
165 0.003965 0.003850 0.103323 0.101632
166 0.035745 0.035329 0.041142 0.040755
167 0.027705 0.027534 0.006718 0.006702
168 0.009390 0.009386 0.000450 0.000450
169 0.002384 0.002380 0.000009 0.000009
170 0.000741 0.000724 0.000031 0.000031
171 0.000481 0.000374 0.000250 0.000230
172 0.000162 0.000061 0.001147 0.000911
173 0.000037 0.000022 0.002487 0.001384
174 0.000000 0.000000 0.007750 0.001916
175 0.000081 0.000036 0.026611 0.010129
176 0.005468 0.002215 0.034761 0.014892
177 0.025977 0.011309 0.012143 0.005467
178 0.020574 0.009218 0.001781 0.000860
179 0.003625 0.001659 0.000000 0.000000
180 0.001300 0.000521 0.000000 0.000000
181 0.002262 0.000859 0.000525 0.000202
182 0.002875 0.001115 0.008621 0.002950
183 0.000103 0.000045 0.050685 0.018128
184 0.000025 0.000011 0.167688 0.059728
185 0.005256 0.001784 0.305022 0.106268
186 0.250944 0.085519 0.104201 0.034675
187 0.211989 0.070054 0.023511 0.007809
188 0.051441 0.017580 0.001153 0.000419
189 0.004319 0.001460 0.000009 0.000006
190 0.007793 0.002783 0.000009 0.000006
191 0.017627 0.006120 0.002537 0.000770
192 0.003522 0.001166 0.045245 0.014481
193 0.000634 0.000186 0.183725 0.055362
194 0.000056 0.000008 0.456002 0.125418
195 0.009131 0.001614 0.613854 0.151707
196 0.273814 0.050466 0.292226 0.088922
197 0.181475 0.038310 0.019674 0.005735
198 0.025655 0.005080 0.000081 0.000028
199 0.021336 0.005526 0.000000 0.000000
200 0.036598 0.009643 0.000041 0.000009
201 0.040382 0.008274 0.024636 0.004795
202 0.010209 0.002586 0.124034 0.017532
203 0.001394 0.000375 0.248747 0.031250
204 0.000019 0.000006 0.346061 0.045675
205 0.002759 0.000810 0.370935 0.056221
206 0.078293 0.025845 0.213277 0.047933
207 0.045513 0.009840 0.013937 0.002216
208 0.023383 0.000949 0.000094 0.000031
209 0.059706 0.005357 0.000019 0.000011
210 0.167563 0.020084 0.000934 0.000070
211 0.147643 0.015008 0.113413 0.008160
212 0.018202 0.000829 0.302782 0.014480
213 0.004709 0.000897 0.349661 0.060433
214 0.001656 0.001325 0.341983 0.090179
215 0.030889 0.018853 0.257337 0.092649
216 0.089321 0.054698 0.091611 0.032743
217 0.086071 0.050973 0.016762 0.011144
218 0.147340 0.019525 0.006125 0.001163
219 0.285051 0.067988 0.003537 0.000230
220 0.439175 0.122209 0.006281 0.001412
221 0.430285 0.119602 0.030327 0.009504
222 0.276302 0.064202 0.116438 0.037136
223 0.098923 0.007781 0.202356 0.055762
224 0.009787 0.002950 0.212224 0.037602
225 0.000284 0.000055 0.151567 0.008498
226 0.001462 0.000153 0.082377 0.008608
227 0.003640 0.000183 0.034133 0.010581
228 0.007365 0.002251 0.006103 0.003903
229 0.016377 0.002459 0.000278 0.000177
230 0.105401 0.012098 0.000019 0.000011
231 0.202934 0.036701 0.000294 0.000071
232 0.219433 0.039793 0.004465 0.001187
233 0.117894 0.038883 0.094164 0.009690
234 0.011187 0.006020 0.161664 0.013632
235 0.000041 0.000025 0.103785 0.009612
236 0.000159 0.000063 0.059606 0.007958
237 0.001409 0.000421 0.025264 0.003737
238 0.004437 0.000432 0.003428 0.002074
239 0.028264 0.012314 0.000050 0.000034
240 0.134446 0.085998 0.000219 0.000093
241 0.247447 0.175154 0.000106 0.000064
242 0.250587 0.183051 0.001106 0.000365
243 0.145674 0.123644 0.047601 0.024557
244 0.019671 0.018904 0.081052 0.061175
245 0.000000 0.000000 0.033586 0.023838
246 0.000000 0.000000 0.008534 0.004994
247 0.000041 0.000024 0.002231 0.001411
248 0.000834 0.000556 0.000434 0.000381
249 0.006415 0.005882 0.000072 0.000064
250 0.045854 0.043800 0.000034 0.000034
251 0.096095 0.093800 0.000028 0.000028
252 0.091392 0.090101 0.002962 0.002783
253 0.033605 0.033542 0.018343 0.017906
254 0.000097 0.000097 0.018612 0.018487
255 0.000000 0.000000 0.009284 0.009263
256 0.000000 0.000000 0.003069 0.003064
257 0.000022 0.000022 0.001094 0.001094
258 0.000194 0.000194 0.000256 0.000256
259 0.001700 0.001696 0.000000 0.000000
260 0.005006 0.004973 0.000000 0.000000
261 0.008671 0.008576 0.000006 0.000006
262 0.005543 0.005336 0.000056 0.000056
263 0.001194 0.000959 0.000850 0.000621
264 0.000028 0.000028 0.001153 0.000266
265 0.000000 0.000000 0.001353 0.000407
266 0.000000 0.000000 0.001047 0.000394
267 0.000037 0.000018 0.000503 0.000164
268 0.000350 0.000126 0.000322 0.000118
269 0.010771 0.003778 0.000031 0.000013
270 0.063722 0.022389 0.000012 0.000007
271 0.160029 0.055068 0.000031 0.000023
272 0.205605 0.069986 0.000262 0.000098
273 0.140615 0.047588 0.039754 0.013044
274 0.023905 0.008012 0.105392 0.035142
275 0.004044 0.001440 0.131184 0.041886
276 0.000037 0.000018 0.108382 0.033020
277 0.000059 0.000013 0.037129 0.010925
278 0.002562 0.000534 0.005125 0.001553
279 0.053004 0.011592 0.000250 0.000093
280 0.172501 0.031567 0.000019 0.000011
281 0.439812 0.083578 0.000516 0.000118
282 0.546270 0.114474 0.027508 0.002150
283 0.199403 0.043692 0.199293 0.029021
284 0.027080 0.006041 0.170723 0.027684
285 0.002347 0.000636 0.074178 0.010945
286 0.000256 0.000088 0.033933 0.004985
287 0.002000 0.000345 0.010524 0.001836
288 0.027374 0.004547 0.003903 0.000929
289 0.192212 0.040470 0.001172 0.000426
290 0.481001 0.093420 0.000375 0.000225
291 0.559563 0.085176 0.003122 0.000511
292 0.349654 0.029590 0.009875 0.002916
293 0.095183 0.003285 0.033136 0.012512
294 0.009043 0.001345 0.045726 0.015571
