DNA_Base Inside_Mean Inside_SEM Outside_Mean Outside_SEM
145 0.008865 0.005098 0.211871 0.116758
146 0.000881 0.000619 0.108373 0.061413
147 0.002469 0.001331 0.054966 0.030808
148 0.082318 0.031663 0.010068 0.004112
149 0.057266 0.014060 0.000331 0.000065
150 0.031095 0.007529 0.000494 0.000330
151 0.018615 0.004840 0.004990 0.002847
152 0.009168 0.002643 0.034673 0.019140
153 0.001587 0.000579 0.100373 0.056533
154 0.000350 0.000226 0.217833 0.123943
155 0.006406 0.003820 0.295395 0.166035
156 0.047120 0.027674 0.193162 0.105993
157 0.075859 0.042361 0.041829 0.022075
158 0.030358 0.015117 0.001409 0.000441
159 0.007778 0.003371 0.000159 0.000128
160 0.005962 0.003138 0.004787 0.002788
161 0.009868 0.005660 0.012006 0.007003
162 0.002084 0.001209 0.037654 0.022372
163 0.000209 0.000127 0.071468 0.042585
164 0.000931 0.000572 0.120075 0.072594
165 0.010428 0.006381 0.147058 0.087940
166 0.058594 0.036188 0.058919 0.035280
167 0.047263 0.029669 0.006550 0.003782
168 0.015087 0.009510 0.000225 0.000140
169 0.004525 0.002820 0.000012 0.000009
170 0.002069 0.001215 0.000037 0.000022
171 0.001100 0.000639 0.000362 0.000220
172 0.000100 0.000048 0.001472 0.000918
173 0.000003 0.000003 0.002800 0.001802
174 0.000003 0.000003 0.004665 0.002102
175 0.000150 0.000049 0.011053 0.002501
176 0.003581 0.000730 0.014237 0.005880
177 0.012818 0.006611 0.004556 0.002782
178 0.009015 0.005591 0.000819 0.000523
179 0.001512 0.000969 0.000000 0.000000
180 0.000509 0.000342 0.000000 0.000000
181 0.000794 0.000511 0.000225 0.000133
182 0.001097 0.000668 0.002787 0.001713
183 0.000009 0.000006 0.021833 0.013342
184 0.000012 0.000009 0.088858 0.053821
185 0.003669 0.002133 0.164720 0.099022
186 0.136709 0.080961 0.047591 0.027612
187 0.097733 0.056501 0.010521 0.006100
188 0.021821 0.012665 0.000397 0.000259
189 0.002790 0.001616 0.000000 0.000000
190 0.004937 0.002855 0.000003 0.000003
191 0.011253 0.006512 0.001544 0.000900
192 0.002162 0.001246 0.029924 0.017313
193 0.000187 0.000105 0.109651 0.061337
194 0.000028 0.000028 0.251894 0.133652
195 0.005659 0.003126 0.332437 0.166887
196 0.223279 0.112035 0.150096 0.082481
197 0.207405 0.113195 0.006412 0.003197
198 0.036139 0.019362 0.000066 0.000040
199 0.020799 0.010208 0.000003 0.000003
200 0.034492 0.014266 0.000028 0.000014
201 0.032492 0.011610 0.024855 0.008568
202 0.005153 0.002718 0.093402 0.022333
203 0.000541 0.000254 0.160170 0.025692
204 0.000044 0.000013 0.232616 0.041537
205 0.003987 0.001104 0.285358 0.072954
206 0.092714 0.027580 0.139481 0.053025
207 0.071771 0.026365 0.007731 0.002242
208 0.029239 0.001700 0.000059 0.000024
209 0.088627 0.011981 0.000028 0.000016
210 0.188834 0.026020 0.000928 0.000074
211 0.114572 0.016971 0.145743 0.020928
212 0.008684 0.001036 0.291935 0.026507
213 0.002615 0.000150 0.307238 0.032764
214 0.001306 0.000561 0.312516 0.061546
215 0.050079 0.023607 0.295463 0.102342
216 0.185209 0.095933 0.104570 0.037139
217 0.126356 0.050520 0.014265 0.005858
218 0.163757 0.006616 0.005575 0.000883
219 0.274196 0.097871 0.003731 0.000524
220 0.353832 0.141013 0.006609 0.001423
221 0.301054 0.120445 0.023974 0.005576
222 0.190503 0.058320 0.073556 0.017176
223 0.079696 0.005783 0.152545 0.028207
224 0.013868 0.003506 0.201409 0.041520
225 0.001356 0.000904 0.196681 0.060883
226 0.020780 0.016935 0.125875 0.042966
227 0.014721 0.008760 0.058622 0.023806
228 0.020849 0.012364 0.010468 0.004990
229 0.012640 0.003655 0.000725 0.000359
230 0.035020 0.013598 0.000069 0.000060
231 0.068297 0.028945 0.000894 0.000417
232 0.080883 0.032170 0.004462 0.000818
233 0.046845 0.011188 0.043804 0.016572
234 0.011228 0.003032 0.077390 0.023067
235 0.000091 0.000055 0.068628 0.011256
236 0.000275 0.000140 0.046398 0.005291
237 0.001281 0.000054 0.023702 0.001816
238 0.007043 0.001675 0.004647 0.001867
239 0.037067 0.015097 0.000244 0.000211
240 0.162557 0.076270 0.002484 0.001795
241 0.302060 0.146337 0.000272 0.000177
242 0.315809 0.156753 0.001925 0.000781
243 0.252715 0.137701 0.042670 0.017038
244 0.061153 0.035005 0.127422 0.067191
245 0.000200 0.000176 0.075712 0.040917
246 0.000000 0.000000 0.015346 0.008157
247 0.000322 0.000182 0.003031 0.001608
248 0.002128 0.001159 0.000781 0.000511
249 0.019362 0.011131 0.000172 0.000099
250 0.118572 0.068514 0.000109 0.000063
251 0.249197 0.144227 0.000203 0.000151
252 0.231845 0.134044 0.005462 0.003249
253 0.077665 0.044842 0.030717 0.017724
254 0.000616 0.000388 0.029558 0.017092
255 0.000000 0.000000 0.012253 0.007074
256 0.000000 0.000000 0.002825 0.001631
257 0.000028 0.000024 0.000903 0.000537
258 0.000519 0.000344 0.000262 0.000154
259 0.004794 0.002979 0.000003 0.000003
260 0.013624 0.008236 0.000000 0.000000
261 0.019699 0.011804 0.000137 0.000125
262 0.008778 0.005389 0.000134 0.000118
263 0.001009 0.000596 0.000691 0.000551
264 0.000012 0.000007 0.000247 0.000145
265 0.000000 0.000000 0.000109 0.000053
266 0.000000 0.000000 0.000087 0.000075
267 0.000012 0.000009 0.000122 0.000109
268 0.000094 0.000053 0.000141 0.000095
269 0.004869 0.002833 0.000016 0.000012
270 0.029255 0.017118 0.000003 0.000003
271 0.068909 0.040303 0.000016 0.000012
272 0.078593 0.045811 0.000106 0.000069
273 0.048785 0.028382 0.013274 0.007764
274 0.006278 0.003657 0.037261 0.021955
275 0.001419 0.000880 0.047551 0.027999
276 0.000081 0.000062 0.040607 0.023881
277 0.000028 0.000018 0.013349 0.007964
278 0.001203 0.000704 0.001656 0.001046
279 0.024033 0.013900 0.000222 0.000162
280 0.078312 0.045160 0.000150 0.000126
281 0.203552 0.117343 0.000134 0.000076
282 0.257131 0.148605 0.014387 0.008309
283 0.090739 0.052322 0.099983 0.058207
284 0.011471 0.006658 0.091686 0.053049
285 0.001169 0.000725 0.042898 0.024364
286 0.000294 0.000135 0.025892 0.013826
287 0.003934 0.001024 0.014315 0.006765
288 0.031048 0.010335 0.006372 0.002991
289 0.156005 0.067490 0.001256 0.000755
290 0.344345 0.148826 0.000494 0.000403
291 0.402511 0.153921 0.002200 0.000931
292 0.278505 0.081940 0.008793 0.001665
293 0.094570 0.025646 0.047882 0.007069
294 0.009921 0.003833 0.074168 0.009735
